DATE,y
2014-12-03,1490.8836
2014-12-04,1564.6879999999999
2014-12-05,1105.3368
2014-12-06,1403.7828
2014-12-07,13.764800000000001
2014-12-08,52.173199999999994
2014-12-09,2461.1432
2014-12-10,1198.5012
2014-12-11,1330.8836
2014-12-12,1372.0032
2014-12-13,464.31199999999995
2014-12-14,335.9108
2014-12-15,2186.3408
2014-12-16,1501.6388
2014-12-17,1958.1428
2014-12-18,1474.7484
2014-12-19,1360.5908
2014-12-20,1358.8156
2014-12-21,235.92520000000002
2014-12-22,1565.4268
2014-12-23,2415.2352
2014-12-24,1278.0688
2014-12-25,
2014-12-26,
2014-12-27,306.55400000000003
2014-12-28,32.263200000000005
2014-12-29,527.6764
2014-12-30,1248.9484
2014-12-31,378.87
2015-01-01,
2015-01-02,1386.8176
2015-01-03,1162.7412
2015-01-04,
2015-01-05,947.6516
2015-01-06,104.68360000000001
2015-01-07,3989.7304
2015-01-08,4158.5024
2015-01-09,2462.6416
2015-01-10,1578.7323999999999
2015-01-11,1420.5144
2015-01-12,2357.2872
2015-01-13,3472.6335999999997
2015-01-14,2390.8228
2015-01-15,2421.6304
2015-01-16,2226.4264000000003
2015-01-17,1616.2556
2015-01-18,112.7916
2015-01-19,2035.184
2015-01-20,3990.8944
2015-01-21,2572.2632
2015-01-22,2904.4436
2015-01-23,1099.4252000000001
2015-01-24,2091.9588
2015-01-25,444.61440000000005
2015-01-26,2461.6856
2015-01-27,3228.3252
2015-01-28,3420.8132
2015-01-29,4966.432
2015-01-30,5683.206
2015-01-31,7550.6868
2015-02-01,394.3392
2015-02-02,3319.4664000000002
2015-02-03,1987.602
2015-02-04,4175.992
2015-02-05,2067.1936
2015-02-06,1346.3728
2015-02-07,625.306
2015-02-08,387.63199999999995
2015-02-09,1858.1392
2015-02-10,4140.338400000001
2015-02-11,3004.6308000000004
2015-02-12,2013.3072
2015-02-13,4167.674
2015-02-14,1431.9412
2015-02-15,677.2092
2015-02-16,2185.6820000000002
2015-02-17,2944.7984
2015-02-18,2797.6052
2015-02-19,2267.3172
2015-02-20,2085.0284
2015-02-21,950.2080000000001
2015-02-22,222.7148
2015-02-23,1984.0156
2015-02-24,1802.0595999999998
2015-02-25,3044.0172
2015-02-26,1787.336
2015-02-27,2138.2364000000002
2015-02-28,1547.8748
2015-03-01,414.142
2015-03-02,2205.7952
2015-03-03,2867.5176
2015-03-04,2325.3723999999997
2015-03-05,2195.6567999999997
2015-03-06,1660.4823999999999
2015-03-07,770.5219999999999
2015-03-08,37.2988
2015-03-09,3339.2347999999997
2015-03-10,3300.9932
2015-03-11,2082.474
2015-03-12,1046.7096000000001
2015-03-13,1091.0603999999998
2015-03-14,1058.4736
2015-03-15,95.156
2015-03-16,1720.3095999999998
2015-03-17,2568.2752
2015-03-18,2330.2756
2015-03-19,1419.7556
2015-03-20,2362.5916
2015-03-21,2559.2688
2015-03-22,61.0736
2015-03-23,1281.1604
2015-03-24,1858.6916
2015-03-25,1996.632
2015-03-26,2395.0976
2015-03-27,2335.1064
2015-03-28,945.5552
2015-03-29,228.7724
2015-03-30,3075.2288
2015-03-31,3610.11
2015-04-01,5391.238
2015-04-02,2511.5992
2015-04-03,2458.8092
2015-04-04,1372.9356
2015-04-05,
2015-04-06,
2015-04-07,4254.168
2015-04-08,3164.1608
2015-04-09,2475.9748
2015-04-10,2786.042
2015-04-11,1188.0148
2015-04-12,345.116
2015-04-13,1424.2468
2015-04-14,2405.9712
2015-04-15,1949.0216
2015-04-16,992.0092
2015-04-17,1667.6968
2015-04-18,1457.0276000000001
2015-04-19,44.054399999999994
2015-04-20,1821.2072
2015-04-21,3298.7203999999997
2015-04-22,2442.5828
2015-04-23,1729.2020000000002
2015-04-24,2474.428
2015-04-25,323.6008
2015-04-26,1142.67
2015-04-27,1913.9620000000002
2015-04-28,2919.3632000000002
2015-04-29,2582.1711999999998
2015-04-30,1914.9016000000001
2015-05-01,54.366400000000006
2015-05-02,624.0652
2015-05-03,
2015-05-04,1409.9616
2015-05-05,3969.3276
2015-05-06,2779.1244
2015-05-07,2027.89
2015-05-08,2937.3464000000004
2015-05-09,2540.8628
2015-05-10,112.29879999999999
2015-05-11,1930.8508
2015-05-12,3251.8579999999997
2015-05-13,2560.1372
2015-05-14,2428.65
2015-05-15,2352.78
2015-05-16,1332.7923999999998
2015-05-17,35.842800000000004
2015-05-18,1822.2512
2015-05-19,2887.3536
2015-05-20,2332.1788
2015-05-21,2165.1688
2015-05-22,2494.468
2015-05-23,1162.362
2015-05-24,468.80120000000005
2015-05-25,2026.6336
2015-05-26,3228.0559999999996
2015-05-27,1732.7007999999998
2015-05-28,4178.6364
2015-05-29,2430.3448000000003
2015-05-30,1316.1296
2015-05-31,297.8408
2015-06-01,1102.9232000000002
2015-06-02,
2015-06-03,3284.1859999999997
2015-06-04,3456.764
2015-06-05,2917.5088
2015-06-06,2127.074
2015-06-07,403.82919999999996
2015-06-08,2679.5956
2015-06-09,3403.5524
2015-06-10,2967.1748
2015-06-11,1640.6452
2015-06-12,544.12
2015-06-13,1519.3256
2015-06-14,460.0912
2015-06-15,2605.348
2015-06-16,2677.6708000000003
2015-06-17,2051.2172
2015-06-18,1445.54
2015-06-19,2040.1248
2015-06-20,1736.1288
2015-06-21,479.556
2015-06-22,1205.9452
2015-06-23,1499.3
2015-06-24,1383.8876
2015-06-25,2263.1079999999997
2015-06-26,894.0544
2015-06-27,909.4903999999999
2015-06-28,88.40559999999999
2015-06-29,866.4268
2015-06-30,2855.6423999999997
2015-07-01,1946.2512
2015-07-02,3761.1676
2015-07-03,932.5188
2015-07-04,670.078
2015-07-05,325.2552
2015-07-06,2023.6948000000002
2015-07-07,2375.3851999999997
2015-07-08,1700.2720000000002
2015-07-09,1617.9616
2015-07-10,1349.1264
2015-07-11,565.0088
2015-07-12,5.0952
2015-07-13,1958.0639999999999
2015-07-14,1924.7779999999998
2015-07-15,1951.5976
2015-07-16,1625.7344
2015-07-17,1664.3496
2015-07-18,664.2739999999999
2015-07-19,180.89919999999998
2015-07-20,1313.378
2015-07-21,1128.7388
2015-07-22,2388.0388000000003
2015-07-23,992.674
2015-07-24,1806.8339999999998
2015-07-25,1759.2468
2015-07-26,
2015-07-27,632.8928
2015-07-28,1540.6396
2015-07-29,1231.6928
2015-07-30,2961.5852
2015-07-31,1226.2336
2015-08-01,1272.6388
2015-08-02,141.7732
2015-08-03,182.7408
2015-08-04,811.0928
2015-08-05,950.4584
2015-08-06,1022.1508
2015-08-07,1297.9356
2015-08-08,486.7804
2015-08-09,
2015-08-10,60.126000000000005
2015-08-11,79.0552
2015-08-12,111.0632
2015-08-13,322.8188
2015-08-14,79.8312
2015-08-15,
2015-08-16,7.4692
2015-08-17,24.218000000000004
2015-08-18,48.471199999999996
2015-08-19,25.1384
2015-08-20,60.254799999999996
2015-08-21,127.3528
2015-08-22,38.6916
2015-08-23,
2015-08-24,543.4568
2015-08-25,1076.8244
2015-08-26,854.4760000000001
2015-08-27,638.636
2015-08-28,565.7068
2015-08-29,814.1272
2015-08-30,
2015-08-31,1570.2216
2015-09-01,2320.0516000000002
2015-09-02,1985.0564000000002
2015-09-03,1669.944
2015-09-04,1455.9679999999998
2015-09-05,1179.7828
2015-09-06,124.1436
2015-09-07,1679.1972
2015-09-08,2234.1636
2015-09-09,1326.7135999999998
2015-09-10,1992.6308
2015-09-11,852.5060000000001
2015-09-12,1283.3676
2015-09-13,81.19279999999999
2015-09-14,1042.9556
2015-09-15,1837.66
2015-09-16,1804.4707999999998
2015-09-17,3022.0388000000003
2015-09-18,2421.3451999999997
2015-09-19,921.6388000000001
2015-09-20,105.9308
2015-09-21,1187.5052
2015-09-22,2471.722
2015-09-23,2614.5552
2015-09-24,2850.5464
2015-09-25,1722.7920000000001
2015-09-26,1049.17
2015-09-27,206.4564
2015-09-28,1354.8339999999998
2015-09-29,3752.3464000000004
2015-09-30,2486.1528
2015-10-01,3438.2472
2015-10-02,3675.9184000000005
2015-10-03,1220.1376
2015-10-04,421.5332
2015-10-05,2338.278
2015-10-06,3739.8848
2015-10-07,1997.7476000000001
2015-10-08,2149.1751999999997
2015-10-09,2264.6016
2015-10-10,1420.9876000000002
2015-10-11,143.55200000000002
2015-10-12,2138.8184
2015-10-13,4769.3304
2015-10-14,2957.04
2015-10-15,4044.0456
2015-10-16,2783.572
2015-10-17,1044.7828
2015-10-18,65.1452
2015-10-19,3137.1456
2015-10-20,3314.2008
2015-10-21,2296.4624
2015-10-22,3458.0528000000004
2015-10-23,2276.7736
2015-10-24,1474.796
2015-10-25,766.1992
2015-10-26,2187.314
2015-10-27,3874.022
2015-10-28,2493.2724
2015-10-29,2951.0068
2015-10-30,2927.928
2015-10-31,2395.0632
2015-11-01,96.08879999999999
2015-11-02,3566.636
2015-11-03,3451.0359999999996
2015-11-04,3140.7756
2015-11-05,5156.4776
2015-11-06,3635.5791999999997
2015-11-07,1938.5179999999998
2015-11-08,747.9492
2015-11-09,2222.7712
2015-11-10,2955.1052
2015-11-11,2300.2428
2015-11-12,2876.3048
2015-11-13,2226.1711999999998
2015-11-14,801.7667999999999
2015-11-15,99.87440000000001
2015-11-16,2167.0244000000002
2015-11-17,2201.0044
2015-11-18,1708.888
2015-11-19,2788.6664
2015-11-20,4056.8884000000003
2015-11-21,773.3756
2015-11-22,105.206
2015-11-23,2407.4784
2015-11-24,2315.8472
2015-11-25,2169.244
2015-11-26,2801.1332
2015-11-27,1458.7907999999998
2015-11-28,734.9072
2015-11-29,121.64399999999999
2015-11-30,2083.4344
2015-12-01,2101.7804
2015-12-02,2621.7552
2015-12-03,3962.3728
2015-12-04,1616.3272
2015-12-05,1002.7284
2015-12-06,119.64040000000001
2015-12-07,571.554
2015-12-08,39.8612
2015-12-09,2908.8848
2015-12-10,1959.1956
2015-12-11,1657.4096
2015-12-12,1155.4276
2015-12-13,296.6044
2015-12-14,2496.2304
2015-12-15,2278.1264
2015-12-16,2773.3388
2015-12-17,1358.5244
2015-12-18,863.852
2015-12-19,1183.5116
2015-12-20,116.5208
2015-12-21,1305.4952
2015-12-22,2747.6823999999997
2015-12-23,1672.1732000000002
2015-12-24,319.3784
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,570.054
2015-12-29,474.7292
2015-12-30,447.4292
2015-12-31,666.4348
2016-01-01,106.484
2016-01-02,439.0468
2016-01-03,
2016-01-04,1300.8111999999999
2016-01-05,2578.7692
2016-01-06,39.0716
2016-01-07,3892.6608
2016-01-08,2828.6612
2016-01-09,1271.3916
2016-01-10,41.36
2016-01-11,3304.4832
2016-01-12,2624.4784000000004
2016-01-13,2521.9132
2016-01-14,3140.2652000000003
2016-01-15,2501.8472
2016-01-16,1003.6403999999999
2016-01-17,277.2652
2016-01-18,2871.7092
2016-01-19,4467.7052
2016-01-20,3075.8828000000003
2016-01-21,2196.5548
2016-01-22,1693.808
2016-01-23,1008.49
2016-01-24,71.3672
2016-01-25,3629.7028000000005
2016-01-26,4265.8568
2016-01-27,4007.9568
2016-01-28,4503.411599999999
2016-01-29,4723.824799999999
2016-01-30,7796.770799999999
2016-01-31,2429.8296
2016-02-01,6721.161999999999
2016-02-02,2619.9544
2016-02-03,2783.7871999999998
2016-02-04,1867.8892
2016-02-05,1973.7588
2016-02-06,1112.9052000000001
2016-02-07,310.55400000000003
2016-02-08,2730.7216
2016-02-09,2938.7540000000004
2016-02-10,2443.5864
2016-02-11,2790.1812
2016-02-12,3262.986
2016-02-13,1845.2151999999999
2016-02-14,911.842
2016-02-15,2756.9236
2016-02-16,3239.9044
2016-02-17,3672.4484
2016-02-18,2343.1444
2016-02-19,1220.2116
2016-02-20,825.5064
2016-02-21,299.3752
2016-02-22,1383.5095999999999
2016-02-23,2633.1348
2016-02-24,1297.5656
2016-02-25,2947.2347999999997
2016-02-26,2225.1004000000003
2016-02-27,1580.2807999999998
2016-02-28,89.978
2016-02-29,2217.9892
2016-03-01,2623.6188
2016-03-02,3154.812
2016-03-03,2234.7364000000002
2016-03-04,2772.5364
2016-03-05,937.7488000000001
2016-03-06,49.9412
2016-03-07,2133.4276
2016-03-08,1831.1208
2016-03-09,3415.7356
2016-03-10,1183.8772
2016-03-11,1913.4807999999998
2016-03-12,1200.3183999999999
2016-03-13,117.66
2016-03-14,1238.204
2016-03-15,3007.1852000000003
2016-03-16,2484.8168
2016-03-17,2136.0404
2016-03-18,2416.9411999999998
2016-03-19,409.3024
2016-03-20,91.41120000000001
2016-03-21,1691.2664000000002
2016-03-22,3379.2859999999996
2016-03-23,2637.8908
2016-03-24,3004.0324
2016-03-25,2092.9712
2016-03-26,672.5884
2016-03-27,
2016-03-28,
2016-03-29,4368.3084
2016-03-30,2086.7736
2016-03-31,3554.5512
2016-04-01,1969.9312
2016-04-02,855.2503999999999
2016-04-03,145.3
2016-04-04,2281.812
2016-04-05,2871.5415999999996
2016-04-06,3100.0428
2016-04-07,2149.2808
2016-04-08,1574.8492
2016-04-09,1294.3896
2016-04-10,26.82
2016-04-11,1546.0620000000001
2016-04-12,1702.5556
2016-04-13,1623.1984
2016-04-14,2338.7124
2016-04-15,1828.7379999999998
2016-04-16,781.5964
2016-04-17,105.4948
2016-04-18,1812.6412
2016-04-19,3013.6924
2016-04-20,3219.9388
2016-04-21,2167.3692
2016-04-22,2286.3024
2016-04-23,1140.848
2016-04-24,80.5688
2016-04-25,71.2176
2016-04-26,2728.1644
2016-04-27,4428.7771999999995
2016-04-28,3408.0604
2016-04-29,2417.5648
2016-04-30,1445.3696
2016-05-01,
2016-05-02,1499.4160000000002
2016-05-03,2485.8995999999997
2016-05-04,2952.6872
2016-05-05,3309.054
2016-05-06,2625.6812
2016-05-07,1343.7616
2016-05-08,160.5312
2016-05-09,3569.008
2016-05-10,3341.9015999999997
2016-05-11,2711.634
2016-05-12,2564.5392
2016-05-13,2441.7552
2016-05-14,1767.234
2016-05-15,99.65280000000001
2016-05-16,2423.4632
2016-05-17,2238.5632
2016-05-18,2843.8244
2016-05-19,2052.3808
2016-05-20,2346.1332
2016-05-21,1959.7348000000002
2016-05-22,653.4592
2016-05-23,2595.7872
2016-05-24,3061.8084000000003
2016-05-25,2892.5316
2016-05-26,2370.634
2016-05-27,2692.2459999999996
2016-05-28,2130.8988
2016-05-29,
2016-05-30,1753.4348
2016-05-31,3023.2552
2016-06-01,4055.724
2016-06-02,123.65719999999999
2016-06-03,2918.3932
2016-06-04,1379.9268
2016-06-05,109.84200000000001
2016-06-06,3286.55
2016-06-07,3521.6084
2016-06-08,4359.5635999999995
2016-06-09,1761.8111999999999
2016-06-10,3034.1767999999997
2016-06-11,2091.2216
2016-06-12,449.7668
2016-06-13,1660.3108
2016-06-14,3449.4628000000002
2016-06-15,2812.95
2016-06-16,3344.9284000000002
2016-06-17,2440.744
2016-06-18,1239.7748
2016-06-19,345.4396
2016-06-20,3043.3340000000003
2016-06-21,1641.1376
2016-06-22,1693.872
2016-06-23,2215.962
2016-06-24,3158.2008
2016-06-25,2327.6868
2016-06-26,
2016-06-27,568.4212
2016-06-28,1823.39
2016-06-29,1894.444
2016-06-30,1035.84
2016-07-01,1611.4107999999999
2016-07-02,991.1591999999999
2016-07-03,
2016-07-04,1382.0888
2016-07-05,1983.6704
2016-07-06,2106.4852
2016-07-07,1365.9124
2016-07-08,873.8828
2016-07-09,904.4960000000001
2016-07-10,3.3895999999999997
2016-07-11,1169.8872000000001
2016-07-12,1730.5076000000001
2016-07-13,2248.354
2016-07-14,1989.204
2016-07-15,620.4688
2016-07-16,888.4528
2016-07-17,12.794400000000001
2016-07-18,1332.1984
2016-07-19,2390.2564
2016-07-20,1501.5107999999998
2016-07-21,1257.4932000000001
2016-07-22,1225.9556
2016-07-23,1358.0876
2016-07-24,229.28
2016-07-25,1306.3856
2016-07-26,2031.0176000000001
2016-07-27,3119.9096000000004
2016-07-28,1817.854
2016-07-29,1258.9548
2016-07-30,1853.5844
2016-07-31,237.78080000000003
2016-08-01,2201.3716
2016-08-02,1658.8704
2016-08-03,1218.0864
2016-08-04,1644.9324
2016-08-05,2097.9267999999997
2016-08-06,381.44919999999996
2016-08-07,
2016-08-08,1304.1756
2016-08-09,367.9396
2016-08-10,256.10360000000003
2016-08-11,673.878
2016-08-12,454.13
2016-08-13,50.4968
2016-08-14,
2016-08-15,
2016-08-16,9.5972
2016-08-17,293.6744
2016-08-18,
2016-08-19,21.7376
2016-08-20,17.3848
2016-08-21,
2016-08-22,544.3032
2016-08-23,905.5
2016-08-24,612.182
2016-08-25,983.5996
2016-08-26,325.0736
2016-08-27,341.7748
2016-08-28,
2016-08-29,1238.8532
2016-08-30,1248.4032
2016-08-31,2688.3792
2016-09-01,2212.8736
2016-09-02,2025.7916
2016-09-03,929.6439999999999
2016-09-04,30.218400000000003
2016-09-05,1121.1748
2016-09-06,1790.6356
2016-09-07,1765.1156
2016-09-08,1450.5495999999998
2016-09-09,1738.6256
2016-09-10,1019.2688
2016-09-11,249.84040000000002
2016-09-12,2572.1464
2016-09-13,2592.8772
2016-09-14,2020.4328
2016-09-15,1507.0192000000002
2016-09-16,1825.1804000000002
2016-09-17,1132.4044000000001
2016-09-18,232.5792
2016-09-19,1322.8664
2016-09-20,3023.262
2016-09-21,1606.5272
2016-09-22,1981.3256
2016-09-23,1658.1951999999999
2016-09-24,1706.6127999999999
2016-09-25,100.6476
2016-09-26,1863.4776000000002
2016-09-27,2617.1432
2016-09-28,2265.0807999999997
2016-09-29,3695.9392
2016-09-30,2171.1112
2016-10-01,1069.3872000000001
2016-10-02,42.611999999999995
2016-10-03,2120.3876
2016-10-04,3805.4108
2016-10-05,3471.1376
2016-10-06,2844.458
2016-10-07,2113.7556
2016-10-08,2325.0964000000004
2016-10-09,601.5552
2016-10-10,3581.6623999999997
2016-10-11,2771.7832
2016-10-12,4078.7188
2016-10-13,2766.8512
2016-10-14,2669.3108
2016-10-15,1555.3984
2016-10-16,225.232
2016-10-17,2908.4512
2016-10-18,4502.8828
2016-10-19,3924.9424
2016-10-20,2144.3404
2016-10-21,2101.0696
2016-10-22,1658.3896
2016-10-23,136.8512
2016-10-24,1537.7476000000001
2016-10-25,4461.2764
2016-10-26,4265.5464
2016-10-27,4050.1391999999996
2016-10-28,1929.3852
2016-10-29,2043.3736
2016-10-30,4.4324
2016-10-31,2502.9395999999997
2016-11-01,280.4232
2016-11-02,3316.3396000000002
2016-11-03,4342.5888
2016-11-04,3311.4808000000003
2016-11-05,1638.5028
2016-11-06,251.13479999999998
2016-11-07,2212.616
2016-11-08,2824.6676
2016-11-09,4451.2988000000005
2016-11-10,2312.8736
2016-11-11,2413.2132
2016-11-12,1622.672
2016-11-13,110.6788
2016-11-14,2275.0356
2016-11-15,1785.3296
2016-11-16,2972.3176000000003
2016-11-17,1518.384
2016-11-18,1032.8396
2016-11-19,960.678
2016-11-20,259.252
2016-11-21,1727.3632
2016-11-22,1748.1724
2016-11-23,1734.4668
2016-11-24,2033.7372
2016-11-25,1516.9688
2016-11-26,616.5196
2016-11-27,289.2948
2016-11-28,1043.5788
2016-11-29,1371.3324
2016-11-30,1498.9312
2016-12-01,1835.9995999999999
2016-12-02,2033.4856
2016-12-03,1704.8988
2016-12-04,16.8416
2016-12-05,1795.8492
2016-12-06,2472.4908
2016-12-07,2367.2408
2016-12-08,24.948800000000002
2016-12-09,975.9472000000001
2016-12-10,1298.856
2016-12-11,214.5036
2016-12-12,1969.3848
2016-12-13,3265.1312
2016-12-14,1889.9864000000002
2016-12-15,1498.6556
2016-12-16,2628.6784000000002
2016-12-17,1266.8627999999999
2016-12-18,84.27600000000001
2016-12-19,1619.6435999999999
2016-12-20,1869.5328
2016-12-21,2254.4164
2016-12-22,1974.7751999999998
2016-12-23,1305.7624
2016-12-24,833.9624
2016-12-25,
2016-12-26,
2016-12-27,1026.7596
2016-12-28,1056.8852
2016-12-29,752.2176
2016-12-30,1945.2807999999998
2016-12-31,396.2244
2017-01-01,
2017-01-02,2928.3556
2017-01-03,1674.2292000000002
2017-01-04,2134.34
2017-01-05,1068.1984
2017-01-06,
2017-01-07,1296.812
2017-01-08,189.7296
2017-01-09,5481.4796
2017-01-10,2991.5096000000003
2017-01-11,2319.2892
2017-01-12,1975.5608
2017-01-13,2637.9356
2017-01-14,1828.4660000000001
2017-01-15,175.61759999999998
2017-01-16,1454.2048000000002
2017-01-17,3790.6704
2017-01-18,2448.0784
2017-01-19,2995.7268
2017-01-20,2176.444
2017-01-21,1812.7196
2017-01-22,438.7888
2017-01-23,3362.6076000000003
2017-01-24,2749.9752000000003
2017-01-25,4425.8568
2017-01-26,3244.2996000000003
2017-01-27,7263.4248
2017-01-28,5655.0844
2017-01-29,622.6828
2017-01-30,10403.5792
2017-01-31,15227.031200000001
2017-02-01,2696.8003999999996
2017-02-02,2213.1572
2017-02-03,2786.202
2017-02-04,901.1012
2017-02-05,561.1876
2017-02-06,2122.9624
2017-02-07,1966.2867999999999
2017-02-08,2408.4492
2017-02-09,1980.6104
2017-02-10,1077.4656
2017-02-11,3245.6440000000002
2017-02-12,38.1324
2017-02-13,1561.3036
2017-02-14,1768.1316
2017-02-15,1778.0132
2017-02-16,1372.8292000000001
2017-02-17,2414.8523999999998
2017-02-18,618.236
2017-02-19,359.332
2017-02-20,1442.148
2017-02-21,1597.98
2017-02-22,2801.0188
2017-02-23,2516.2056
2017-02-24,2039.9764000000002
2017-02-25,937.1419999999999
2017-02-26,46.2504
2017-02-27,1470.3368
2017-02-28,2602.9804
2017-03-01,2350.7116
2017-03-02,1930.1612
2017-03-03,1894.8416
2017-03-04,622.4592
2017-03-05,212.9348
2017-03-06,1873.0844
2017-03-07,2053.7792
2017-03-08,1531.0739999999998
2017-03-09,2341.9884
2017-03-10,1958.7920000000001
2017-03-11,1033.9524000000001
2017-03-12,86.71959999999999
2017-03-13,1327.0116
2017-03-14,3236.9584000000004
2017-03-15,2457.7252
2017-03-16,2256.0332
2017-03-17,2075.6620000000003
2017-03-18,1122.5008
2017-03-19,84.7
2017-03-20,2005.2607999999998
2017-03-21,2405.2196
2017-03-22,1933.2379999999998
2017-03-23,1353.1532
2017-03-24,2267.5836
2017-03-25,1122.2632
2017-03-26,758.4975999999999
2017-03-27,2825.4544
2017-03-28,3428.1023999999998
2017-03-29,4667.807199999999
2017-03-30,1439.2812
2017-03-31,2286.6524
2017-04-01,1617.2372
2017-04-02,813.3960000000001
2017-04-03,2697.9871999999996
2017-04-04,3161.7928
2017-04-05,1592.9784
2017-04-06,1709.8324
2017-04-07,2128.6328
2017-04-08,1517.2251999999999
2017-04-09,41.326800000000006
2017-04-10,2022.8908
2017-04-11,3268.5679999999998
2017-04-12,4670.7088
2017-04-13,3574.9204
2017-04-14,3170.9824
2017-04-15,1826.0276000000001
2017-04-16,260.0112
2017-04-17,
2017-04-18,3220.5047999999997
2017-04-19,2692.0703999999996
2017-04-20,2299.002
2017-04-21,1138.9748
2017-04-22,1041.1228
2017-04-23,
2017-04-24,1825.5484
2017-04-25,91.43440000000001
2017-04-26,2928.3584
2017-04-27,1236.6127999999999
2017-04-28,2781.5636
2017-04-29,986.1012
2017-04-30,84.49680000000001
2017-05-01,272.04720000000003
2017-05-02,3344.3368
2017-05-03,4099.904
2017-05-04,1819.0320000000002
2017-05-05,3927.7547999999997
2017-05-06,1107.188
2017-05-07,17.9272
2017-05-08,2379.2568
2017-05-09,2726.41
2017-05-10,3385.8984
2017-05-11,3528.176
2017-05-12,2827.3288000000002
2017-05-13,1137.6096
2017-05-14,
2017-05-15,1694.8388
2017-05-16,2197.7676
2017-05-17,5054.4776
2017-05-18,2649.8296
2017-05-19,3600.8576000000003
2017-05-20,1676.2551999999998
2017-05-21,812.3472
2017-05-22,2860.6684000000005
2017-05-23,2425.6256
2017-05-24,3153.5671999999995
2017-05-25,4058.4847999999997
2017-05-26,1748.6760000000002
2017-05-27,1162.4724
2017-05-28,435.8312
2017-05-29,1496.9923999999999
2017-05-30,3013.8196000000003
2017-05-31,2396.1232
2017-06-01,3154.2376
2017-06-02,
2017-06-03,687.8803999999999
2017-06-04,66.4452
2017-06-05,2767.696
2017-06-06,4772.2576
2017-06-07,4242.3312
2017-06-08,1809.0604
2017-06-09,4677.255999999999
2017-06-10,4381.5848
2017-06-11,59.6712
2017-06-12,2232.1604
2017-06-13,3970.1872
2017-06-14,2237.7672000000002
2017-06-15,4239.8571999999995
2017-06-16,2000.632
2017-06-17,1388.7879999999998
2017-06-18,
2017-06-19,1217.3568
2017-06-20,2731.8944
2017-06-21,3017.822
2017-06-22,2767.7659999999996
2017-06-23,3104.9732
2017-06-24,934.9024000000001
2017-06-25,169.5716
2017-06-26,1299.7024000000001
2017-06-27,1579.8492
2017-06-28,1610.3828
2017-06-29,1087.72
2017-06-30,2203.1216
2017-07-01,648.9328
2017-07-02,
2017-07-03,1766.6104
2017-07-04,1641.0492000000002
2017-07-05,1405.7007999999998
2017-07-06,1819.5716
2017-07-07,2594.8372
2017-07-08,1385.4904000000001
2017-07-09,28.886799999999997
2017-07-10,1473.5728
2017-07-11,1463.4328
2017-07-12,1802.8123999999998
2017-07-13,1320.1388
2017-07-14,968.3516000000001
2017-07-15,923.4839999999999
2017-07-16,96.944
2017-07-17,1940.0824
2017-07-18,2372.9648
2017-07-19,2701.8572
2017-07-20,1627.32
2017-07-21,2604.156
2017-07-22,1351.9460000000001
2017-07-23,55.2388
2017-07-24,1394.2944
2017-07-25,2830.5847999999996
2017-07-26,2026.3908
2017-07-27,2361.4688
2017-07-28,2588.0728
2017-07-29,1444.3264000000001
2017-07-30,0.0
2017-07-31,2608.3528
2017-08-01,1637.1512
2017-08-02,1949.7004000000002
2017-08-03,2565.36
2017-08-04,2229.0744
2017-08-05,1268.2644
2017-08-06,112.3
2017-08-07,123.7584
2017-08-08,775.8716000000001
2017-08-09,156.6232
2017-08-10,721.6844
2017-08-11,810.5224000000001
2017-08-12,1047.2836
2017-08-13,100.92
2017-08-14,
2017-08-15,
2017-08-16,80.2388
2017-08-17,162.4
2017-08-18,29.0136
2017-08-19,20.6804
2017-08-20,
2017-08-21,572.9488
2017-08-22,213.1548
2017-08-23,332.98720000000003
2017-08-24,598.3672
2017-08-25,432.272
2017-08-26,307.7524
2017-08-27,
2017-08-28,2001.3672
2017-08-29,3497.962
2017-08-30,1850.6856
2017-08-31,3121.2152
2017-09-01,2677.1148
2017-09-02,589.0584
2017-09-03,
2017-09-04,1371.3916
2017-09-05,3610.0103999999997
2017-09-06,2040.3708
2017-09-07,2255.864
2017-09-08,2066.856
2017-09-09,786.8696000000001
2017-09-10,16.5676
2017-09-11,3160.3559999999998
2017-09-12,3904.5564
2017-09-13,2652.256
2017-09-14,1981.006
2017-09-15,2982.304
2017-09-16,1513.7048000000002
2017-09-17,49.3724
2017-09-18,2908.8076
2017-09-19,2885.9071999999996
2017-09-20,3241.8456
2017-09-21,4088.7024
2017-09-22,2421.178
2017-09-23,1190.5868
2017-09-24,679.2596000000001
2017-09-25,1457.3023999999998
2017-09-26,3329.3372
2017-09-27,3295.0064
2017-09-28,3695.9215999999997
2017-09-29,2470.8536
2017-09-30,1702.854
2017-10-01,729.2032
2017-10-02,3633.0535999999997
2017-10-03,3158.1576
2017-10-04,4173.3116
2017-10-05,3828.8532
2017-10-06,3463.386
2017-10-07,2108.574
2017-10-08,2102.8312
2017-10-09,3016.8959999999997
2017-10-10,3889.6659999999997
2017-10-11,3585.4804
2017-10-12,3588.3964
2017-10-13,3695.1504
2017-10-14,3241.45
2017-10-15,274.33119999999997
2017-10-16,2357.0464
2017-10-17,4532.8616
2017-10-18,4660.350399999999
2017-10-19,2647.6823999999997
2017-10-20,3915.3592
2017-10-21,3054.2296
2017-10-22,257.9004
2017-10-23,2572.9016
2017-10-24,5057.4220000000005
2017-10-25,4150.428
